step,tda_running_acc,freetta_running_acc
104,0.75,0.75
105,0.7523809523809524,0.7523809523809524
106,0.7547169811320755,0.7547169811320755
107,0.7570093457943925,0.7570093457943925
108,0.7592592592592593,0.7592592592592593
109,0.7614678899082569,0.7614678899082569
110,0.7636363636363637,0.7636363636363637
111,0.7567567567567568,0.7567567567567568
112,0.7589285714285714,0.7589285714285714
113,0.7610619469026548,0.7610619469026548
114,0.7631578947368421,0.7631578947368421
115,0.7652173913043478,0.7652173913043478
116,0.7586206896551724,0.7586206896551724
117,0.7606837606837606,0.7606837606837606
118,0.7627118644067796,0.7627118644067796
119,0.7647058823529411,0.7647058823529411
120,0.7583333333333333,0.7583333333333333
121,0.7603305785123967,0.7603305785123967
122,0.7622950819672131,0.7622950819672131
123,0.7642276422764228,0.7642276422764228
124,0.7580645161290323,0.7580645161290323
125,0.76,0.76
126,0.7619047619047619,0.7619047619047619
127,0.7637795275590551,0.7637795275590551
128,0.765625,0.765625
129,0.7596899224806202,0.7596899224806202
130,0.7615384615384615,0.7615384615384615
131,0.7633587786259542,0.7557251908396947
132,0.7575757575757576,0.75
133,0.7593984962406015,0.7518796992481203
134,0.7611940298507462,0.753731343283582
135,0.7555555555555555,0.7481481481481481
136,0.7573529411764706,0.75
137,0.7591240875912408,0.7518248175182481
138,0.7536231884057971,0.7463768115942029
139,0.7553956834532374,0.7482014388489209
140,0.7571428571428571,0.75
141,0.7588652482269503,0.75177304964539
142,0.7535211267605634,0.7464788732394366
143,0.7552447552447552,0.7482517482517482
144,0.75,0.7430555555555556
145,0.7448275862068966,0.7379310344827587
146,0.7465753424657534,0.7397260273972602
147,0.7482993197278912,0.7414965986394558
148,0.75,0.7432432432432432
149,0.7516778523489933,0.7449664429530202
150,0.7466666666666667,0.74
151,0.7483443708609272,0.7417218543046358
152,0.75,0.743421052631579
153,0.7450980392156863,0.738562091503268
154,0.7467532467532467,0.7402597402597403
155,0.7419354838709677,0.7354838709677419
156,0.7435897435897436,0.7371794871794872
157,0.7452229299363057,0.7388535031847133
158,0.7468354430379747,0.7341772151898734
159,0.7484276729559748,0.7358490566037735
160,0.75,0.73125
161,0.7453416149068323,0.7267080745341615
162,0.7469135802469136,0.7283950617283951
163,0.7423312883435583,0.7239263803680982
164,0.7439024390243902,0.725609756097561
165,0.7454545454545455,0.7272727272727273
166,0.7409638554216867,0.7228915662650602
167,0.7425149700598802,0.7245508982035929
168,0.7440476190476191,0.7261904761904762
169,0.7455621301775148,0.727810650887574
170,0.7470588235294118,0.7294117647058823
171,0.7485380116959064,0.7309941520467836
172,0.75,0.7325581395348837
173,0.7514450867052023,0.7341040462427746
174,0.7528735632183908,0.735632183908046
175,0.7542857142857143,0.7371428571428571
176,0.7556818181818182,0.7386363636363636
177,0.751412429378531,0.7344632768361582
178,0.7471910112359551,0.7303370786516854
179,0.7430167597765364,0.7262569832402235
180,0.7444444444444445,0.7277777777777777
181,0.7458563535911602,0.7292817679558011
182,0.7417582417582418,0.7252747252747253
183,0.7431693989071039,0.726775956284153
184,0.7391304347826086,0.7228260869565217
185,0.7351351351351352,0.7189189189189189
186,0.7365591397849462,0.7204301075268817
187,0.7379679144385026,0.7219251336898396
188,0.7393617021276596,0.723404255319149
189,0.7354497354497355,0.7195767195767195
190,0.7368421052631579,0.7157894736842105
191,0.7382198952879581,0.7172774869109948
192,0.7395833333333334,0.71875
193,0.7357512953367875,0.7150259067357513
194,0.7371134020618557,0.7164948453608248
195,0.7384615384615385,0.717948717948718
196,0.7397959183673469,0.7193877551020408
197,0.7411167512690355,0.7208121827411168
198,0.7424242424242424,0.7222222222222222
199,0.7437185929648241,0.7236180904522613
200,0.745,0.725
201,0.7412935323383084,0.7213930348258707
202,0.7425742574257426,0.7178217821782178
203,0.7438423645320197,0.7192118226600985
204,0.7450980392156863,0.7205882352941176
205,0.7463414634146341,0.7219512195121951
206,0.7475728155339806,0.7233009708737864
207,0.748792270531401,0.7246376811594203
208,0.75,0.7259615384615384
209,0.7511961722488039,0.7272727272727273
210,0.7523809523809524,0.7285714285714285
211,0.7488151658767772,0.7251184834123223
212,0.75,0.7264150943396226
213,0.7464788732394366,0.7230046948356808
214,0.7476635514018691,0.719626168224299
215,0.7488372093023256,0.7209302325581395
216,0.75,0.7222222222222222
217,0.7511520737327189,0.7235023041474654
218,0.7522935779816514,0.7247706422018348
219,0.7534246575342466,0.726027397260274
220,0.7545454545454545,0.7272727272727273
221,0.751131221719457,0.7239819004524887
222,0.7522522522522522,0.7252252252252253
223,0.7533632286995515,0.7219730941704036
224,0.75,0.71875
225,0.7511111111111111,0.72
226,0.7522123893805309,0.7168141592920354
227,0.7533039647577092,0.7180616740088106
228,0.7543859649122807,0.7192982456140351
229,0.7554585152838428,0.7205240174672489
230,0.7565217391304347,0.717391304347826
231,0.7575757575757576,0.7142857142857143
232,0.7586206896551724,0.7155172413793104
233,0.759656652360515,0.7167381974248928
234,0.7606837606837606,0.717948717948718
235,0.7617021276595745,0.7191489361702128
236,0.7627118644067796,0.7203389830508474
237,0.7637130801687764,0.7172995780590717
238,0.7647058823529411,0.7142857142857143
239,0.7656903765690377,0.7112970711297071
240,0.7666666666666667,0.7125
241,0.7676348547717843,0.7136929460580913
242,0.768595041322314,0.7107438016528925
243,0.7654320987654321,0.7078189300411523
244,0.7663934426229508,0.7090163934426229
245,0.7673469387755102,0.710204081632653
246,0.7682926829268293,0.7073170731707317
247,0.7651821862348178,0.7044534412955465
248,0.7661290322580645,0.7056451612903226
249,0.7670682730923695,0.7068273092369478
250,0.768,0.708
251,0.7649402390438247,0.7051792828685259
252,0.7658730158730159,0.7063492063492064
253,0.766798418972332,0.7035573122529645
254,0.7677165354330708,0.7047244094488189
255,0.7686274509803922,0.7058823529411765
256,0.765625,0.703125
257,0.7665369649805448,0.7042801556420234
258,0.7674418604651163,0.7015503875968992
259,0.7683397683397684,0.7027027027027027
260,0.7692307692307693,0.7038461538461539
261,0.7701149425287356,0.7011494252873564
262,0.767175572519084,0.6984732824427481
263,0.7680608365019012,0.6996197718631179
264,0.7689393939393939,0.696969696969697
265,0.769811320754717,0.6981132075471698
266,0.7706766917293233,0.6992481203007519
267,0.7715355805243446,0.700374531835206
268,0.7723880597014925,0.7014925373134329
269,0.7732342007434945,0.7026022304832714
270,0.774074074074074,0.7037037037037037
271,0.7749077490774908,0.7047970479704797
272,0.7757352941176471,0.7058823529411765
273,0.7765567765567766,0.7032967032967034
274,0.7773722627737226,0.7043795620437956
275,0.7781818181818182,0.7018181818181818
276,0.7789855072463768,0.7028985507246377
277,0.779783393501805,0.703971119133574
278,0.7805755395683454,0.7050359712230215
279,0.7777777777777778,0.7025089605734767
280,0.7785714285714286,0.7
281,0.7793594306049823,0.697508896797153
282,0.776595744680851,0.6950354609929078
283,0.7773851590106007,0.696113074204947
284,0.7746478873239436,0.6936619718309859
285,0.775438596491228,0.6912280701754386
286,0.7762237762237763,0.6888111888111889
287,0.7770034843205574,0.6898954703832753
288,0.7777777777777778,0.6909722222222222
289,0.7785467128027682,0.6920415224913494
290,0.7793103448275862,0.6931034482758621
291,0.7800687285223368,0.6941580756013745
292,0.7808219178082192,0.6952054794520548
293,0.7815699658703071,0.6962457337883959
294,0.782312925170068,0.6938775510204082
295,0.7830508474576271,0.6949152542372882
296,0.7804054054054054,0.6925675675675675
297,0.7811447811447811,0.6936026936026936
298,0.7818791946308725,0.6912751677852349
299,0.782608695652174,0.6923076923076923
300,0.7833333333333333,0.6933333333333334
301,0.7807308970099668,0.6910299003322259
302,0.7814569536423841,0.6920529801324503
303,0.7788778877887789,0.6897689768976898
304,0.7763157894736842,0.6875
305,0.7737704918032787,0.6852459016393443
306,0.7745098039215687,0.6830065359477124
307,0.7752442996742671,0.6840390879478827
308,0.775974025974026,0.6818181818181818
309,0.7766990291262136,0.6828478964401294
310,0.7774193548387097,0.6838709677419355
311,0.7781350482315113,0.684887459807074
312,0.7788461538461539,0.6858974358974359
313,0.7795527156549521,0.6869009584664537
314,0.7802547770700637,0.6878980891719745
315,0.780952380952381,0.6888888888888889
316,0.7816455696202531,0.689873417721519
317,0.7823343848580442,0.6876971608832808
318,0.7830188679245284,0.6886792452830188
319,0.7836990595611285,0.6896551724137931
320,0.78125,0.6875
321,0.7819314641744548,0.6884735202492211
322,0.782608695652174,0.6863354037267081
323,0.7801857585139319,0.6842105263157895
324,0.7808641975308642,0.6851851851851852
325,0.7815384615384615,0.683076923076923
326,0.7791411042944786,0.6809815950920245
327,0.7798165137614679,0.6819571865443425
328,0.7804878048780488,0.6829268292682927
329,0.7811550151975684,0.6808510638297872
330,0.7787878787878788,0.6787878787878788
331,0.7764350453172205,0.676737160120846
332,0.7740963855421686,0.6746987951807228
333,0.7747747747747747,0.6726726726726727
334,0.7724550898203593,0.6706586826347305
335,0.7701492537313432,0.6686567164179105
336,0.7708333333333334,0.6696428571428571
337,0.771513353115727,0.6706231454005934
338,0.772189349112426,0.6715976331360947
339,0.7728613569321534,0.672566371681416
340,0.7735294117647059,0.6735294117647059
341,0.7741935483870968,0.6744868035190615
342,0.7748538011695907,0.6754385964912281
343,0.7755102040816326,0.673469387755102
344,0.7761627906976745,0.6715116279069767
345,0.7768115942028986,0.672463768115942
346,0.7745664739884393,0.6705202312138728
347,0.7752161383285303,0.6685878962536023
348,0.7729885057471264,0.6666666666666666
349,0.7736389684813754,0.667621776504298
350,0.7742857142857142,0.6685714285714286
351,0.7749287749287749,0.6666666666666666
352,0.7755681818181818,0.6676136363636364
353,0.7762039660056658,0.6685552407932012
354,0.7768361581920904,0.6666666666666666
355,0.7774647887323943,0.6676056338028169
356,0.7752808988764045,0.6657303370786517
357,0.7759103641456583,0.6638655462184874
358,0.776536312849162,0.664804469273743
359,0.7743732590529248,0.6657381615598886
360,0.775,0.6638888888888889
361,0.775623268698061,0.6648199445983379
362,0.7762430939226519,0.6657458563535912
363,0.7768595041322314,0.6639118457300276
364,0.7747252747252747,0.6620879120879121
365,0.7726027397260274,0.6602739726027397
366,0.773224043715847,0.6612021857923497
367,0.773841961852861,0.659400544959128
368,0.7717391304347826,0.657608695652174
369,0.7723577235772358,0.6558265582655827
370,0.772972972972973,0.654054054054054
371,0.7735849056603774,0.6522911051212938
372,0.7741935483870968,0.6532258064516129
373,0.7721179624664879,0.6514745308310992
374,0.7727272727272727,0.6497326203208557
375,0.7733333333333333,0.6506666666666666
376,0.773936170212766,0.651595744680851
377,0.7745358090185677,0.6525198938992043
378,0.7751322751322751,0.6534391534391535
379,0.7730870712401056,0.6517150395778364
380,0.7736842105263158,0.6526315789473685
381,0.7742782152230971,0.6509186351706037
382,0.774869109947644,0.6518324607329843
383,0.7754569190600522,0.6501305483028721
384,0.7760416666666666,0.6510416666666666
385,0.7766233766233767,0.6519480519480519
386,0.7772020725388601,0.6502590673575129
387,0.7777777777777778,0.6511627906976745
388,0.7757731958762887,0.6494845360824743
389,0.7763496143958869,0.6478149100257069
390,0.7743589743589744,0.6461538461538462
391,0.7749360613810742,0.6470588235294118
392,0.7755102040816326,0.6479591836734694
393,0.7735368956743003,0.6463104325699746
394,0.7741116751269036,0.6472081218274112
395,0.7746835443037975,0.6455696202531646
396,0.7752525252525253,0.6439393939393939
397,0.7758186397984886,0.6423173803526449
398,0.7763819095477387,0.6432160804020101
399,0.7769423558897243,0.6441102756892231
400,0.775,0.6425
401,0.7755610972568578,0.6408977556109726
402,0.7761194029850746,0.6393034825870647
403,0.7766749379652605,0.6401985111662531
404,0.7772277227722773,0.6386138613861386
405,0.7753086419753087,0.6370370370370371
406,0.7758620689655172,0.6354679802955665
407,0.773955773955774,0.6339066339066339
408,0.7720588235294118,0.6323529411764706
409,0.7726161369193154,0.6308068459657702
410,0.7731707317073171,0.6317073170731707
411,0.7737226277372263,0.6301703163017032
412,0.7718446601941747,0.6286407766990292
413,0.7723970944309927,0.6295399515738499
414,0.7729468599033816,0.6304347826086957
415,0.7734939759036145,0.6289156626506024
416,0.7740384615384616,0.6298076923076923
417,0.7721822541966427,0.6282973621103117
418,0.7727272727272727,0.6267942583732058
419,0.7732696897374701,0.6276849642004774
420,0.7738095238095238,0.6261904761904762
421,0.7719714964370546,0.6247030878859857
422,0.7701421800947867,0.6232227488151659
423,0.7706855791962175,0.624113475177305
424,0.7712264150943396,0.6226415094339622
425,0.7717647058823529,0.6235294117647059
426,0.7723004694835681,0.6244131455399061
427,0.7728337236533958,0.6229508196721312
428,0.7733644859813084,0.6214953271028038
429,0.7738927738927739,0.62004662004662
430,0.772093023255814,0.6186046511627907
431,0.7726218097447796,0.6194895591647331
432,0.7731481481481481,0.6203703703703703
433,0.7736720554272517,0.6212471131639723
434,0.7741935483870968,0.6221198156682027
435,0.774712643678161,0.6206896551724138
436,0.7752293577981652,0.6192660550458715
437,0.7757437070938215,0.6178489702517163
438,0.776255707762557,0.6164383561643836
439,0.7744874715261959,0.6150341685649203
440,0.775,0.615909090909091
441,0.7755102040816326,0.6145124716553289
442,0.7760180995475113,0.6153846153846154
443,0.7765237020316027,0.6139954853273137
444,0.7747747747747747,0.6126126126126126
445,0.7752808988764045,0.6112359550561798
446,0.7757847533632287,0.6098654708520179
447,0.7762863534675615,0.610738255033557
448,0.7767857142857143,0.6116071428571429
449,0.77728285077951,0.6124721603563474
450,0.7777777777777778,0.6111111111111112
451,0.7782705099778271,0.6097560975609756
452,0.7787610619469026,0.6106194690265486
453,0.7792494481236203,0.609271523178808
454,0.7797356828193832,0.6079295154185022
455,0.7802197802197802,0.6087912087912087
456,0.7807017543859649,0.6074561403508771
457,0.7811816192560175,0.6061269146608315
458,0.7794759825327511,0.6048034934497817
459,0.7799564270152506,0.6056644880174292
460,0.7804347826086957,0.6065217391304348
461,0.7809110629067245,0.6073752711496746
462,0.7792207792207793,0.6060606060606061
463,0.7796976241900648,0.6047516198704104
464,0.7801724137931034,0.6056034482758621
465,0.7806451612903226,0.6064516129032258
466,0.7811158798283262,0.6072961373390557
467,0.7815845824411135,0.6059957173447538
468,0.782051282051282,0.6068376068376068
469,0.7825159914712153,0.6076759061833689
470,0.7808510638297872,0.6063829787234043
471,0.7813163481953291,0.6050955414012739
472,0.7817796610169492,0.6038135593220338
473,0.7822410147991543,0.6046511627906976
474,0.7805907172995781,0.6033755274261603
475,0.7810526315789473,0.6042105263157894
476,0.7815126050420168,0.6029411764705882
477,0.7819706498951782,0.6037735849056604
478,0.7824267782426778,0.602510460251046
479,0.7828810020876826,0.6033402922755741
480,0.7833333333333333,0.6020833333333333
481,0.7837837837837838,0.6029106029106029
482,0.7842323651452282,0.6037344398340249
483,0.782608695652174,0.6045548654244306
484,0.7830578512396694,0.6033057851239669
485,0.7814432989690722,0.6020618556701031
486,0.7818930041152263,0.6008230452674898
487,0.7823408624229979,0.6016427104722792
488,0.7827868852459017,0.6024590163934426
489,0.7832310838445807,0.6032719836400818
490,0.7836734693877551,0.6040816326530613
491,0.7841140529531568,0.6028513238289206
492,0.7845528455284553,0.6036585365853658
493,0.7849898580121704,0.6024340770791075
494,0.7854251012145749,0.6032388663967612
495,0.7858585858585858,0.604040404040404
496,0.7862903225806451,0.6048387096774194
497,0.7867203219315896,0.6036217303822937
498,0.7871485943775101,0.6044176706827309
499,0.7855711422845691,0.6032064128256514
500,0.784,0.602
501,0.782435129740519,0.6007984031936128
502,0.7828685258964143,0.599601593625498
503,0.7833001988071571,0.6003976143141153
504,0.7837301587301587,0.5992063492063492
505,0.7841584158415842,0.598019801980198
506,0.7845849802371542,0.5968379446640316
507,0.7850098619329389,0.5976331360946746
508,0.7854330708661418,0.5984251968503937
509,0.7838899803536346,0.5972495088408645
510,0.7843137254901961,0.596078431372549
511,0.7847358121330724,0.5949119373776908
512,0.78515625,0.59375
513,0.7855750487329435,0.594541910331384
514,0.7859922178988327,0.5933852140077821
515,0.7864077669902912,0.5941747572815534
516,0.7868217054263565,0.5930232558139535
517,0.7872340425531915,0.5918762088974855
518,0.7876447876447876,0.5907335907335908
519,0.7861271676300579,0.5895953757225434
520,0.7865384615384615,0.5903846153846154
521,0.7869481765834933,0.5892514395393474
522,0.7873563218390804,0.5881226053639846
523,0.7877629063097514,0.5889101338432122
524,0.7881679389312977,0.5896946564885496
525,0.7885714285714286,0.5885714285714285
526,0.7889733840304183,0.5874524714828897
527,0.7893738140417458,0.5882352941176471
528,0.7897727272727273,0.5890151515151515
529,0.7882797731568998,0.5879017013232514
530,0.7886792452830189,0.5867924528301887
531,0.7890772128060264,0.5856873822975518
532,0.7894736842105263,0.5845864661654135
533,0.7898686679174484,0.5834896810506567
534,0.7902621722846442,0.5842696629213483
535,0.788785046728972,0.5831775700934579
536,0.789179104477612,0.5839552238805971
537,0.7877094972067039,0.5828677839851024
538,0.7881040892193308,0.5836431226765799
539,0.7884972170686456,0.5825602968460112
540,0.7888888888888889,0.5814814814814815
541,0.789279112754159,0.5822550831792976
542,0.7896678966789668,0.5811808118081181
543,0.7900552486187845,0.580110497237569
544,0.7904411764705882,0.5790441176470589
545,0.7908256880733945,0.5798165137614679
546,0.7893772893772893,0.5787545787545788
547,0.7897623400365631,0.5776965265082267
548,0.7901459854014599,0.5766423357664233
549,0.7905282331511839,0.575591985428051
550,0.7909090909090909,0.5763636363636364
551,0.7912885662431942,0.5753176043557169
552,0.7916666666666666,0.5760869565217391
553,0.7920433996383364,0.5768535262206148
554,0.7906137184115524,0.575812274368231
555,0.7891891891891892,0.5747747747747748
556,0.789568345323741,0.5737410071942446
557,0.7899461400359067,0.5745062836624776
558,0.7903225806451613,0.5734767025089605
559,0.7889087656529516,0.5724508050089445
560,0.7875,0.5732142857142857
561,0.786096256684492,0.5739750445632799
562,0.7846975088967971,0.5729537366548043
563,0.7850799289520426,0.5719360568383659
564,0.7854609929078015,0.5709219858156028
565,0.7858407079646018,0.5699115044247788
566,0.7862190812720848,0.568904593639576
567,0.7865961199294532,0.5696649029982364
568,0.7869718309859155,0.5704225352112676
569,0.7873462214411248,0.5711775043936731
570,0.7859649122807018,0.5701754385964912
571,0.7845884413309983,0.5691768826619965
572,0.784965034965035,0.5681818181818182
573,0.7853403141361257,0.568935427574171
574,0.7857142857142857,0.5679442508710801
575,0.7843478260869565,0.5669565217391305
576,0.7847222222222222,0.5677083333333334
577,0.7850953206239168,0.5684575389948007
578,0.7854671280276817,0.5692041522491349
579,0.7858376511226253,0.5699481865284974
580,0.7844827586206896,0.5689655172413793
581,0.7848537005163512,0.5679862306368331
582,0.7852233676975945,0.5687285223367697
583,0.7855917667238422,0.5694682675814752
584,0.785958904109589,0.5684931506849316
585,0.7863247863247863,0.5692307692307692
586,0.7866894197952219,0.568259385665529
587,0.7853492333901193,0.5672913117546848
588,0.7840136054421769,0.5663265306122449
589,0.7843803056027164,0.565365025466893
590,0.7847457627118644,0.5644067796610169
591,0.7851099830795262,0.5634517766497462
592,0.7837837837837838,0.5625
593,0.7824620573355818,0.5615514333895447
594,0.7828282828282829,0.5622895622895623
595,0.7831932773109244,0.561344537815126
596,0.7835570469798657,0.5604026845637584
597,0.7839195979899497,0.5611390284757118
598,0.782608695652174,0.560200668896321
599,0.7829716193656093,0.5609348914858097
600,0.7833333333333333,0.5616666666666666
601,0.78369384359401,0.562396006655574
602,0.782392026578073,0.5614617940199336
603,0.7810945273631841,0.560530679933665
604,0.7798013245033113,0.5596026490066225
605,0.7785123966942149,0.5586776859504132
606,0.7788778877887789,0.5594059405940595
607,0.7775947281713345,0.5584843492586491
608,0.7779605263157895,0.5592105263157895
609,0.7783251231527094,0.5582922824302134
610,0.7786885245901639,0.559016393442623
611,0.779050736497545,0.55810147299509
612,0.7777777777777778,0.5571895424836601
613,0.7781402936378466,0.5562805872756933
614,0.7768729641693811,0.5553745928338762
615,0.775609756097561,0.5544715447154471
616,0.7743506493506493,0.5535714285714286
617,0.773095623987034,0.5526742301458671
618,0.7718446601941747,0.551779935275081
619,0.7705977382875606,0.5525040387722132
620,0.7709677419354839,0.5516129032258065
621,0.7697262479871175,0.5523349436392915
622,0.770096463022508,0.5530546623794212
623,0.7704654895666132,0.5537720706260032
624,0.7708333333333334,0.5528846153846154
625,0.7712,0.552
626,0.7715654952076677,0.5527156549520766
627,0.7719298245614035,0.5534290271132376
628,0.7722929936305732,0.552547770700637
629,0.7726550079491256,0.5516693163751988
630,0.773015873015873,0.5523809523809524
631,0.7717908082408875,0.5515055467511886
632,0.7721518987341772,0.5506329113924051
633,0.7725118483412322,0.5497630331753555
634,0.7728706624605678,0.5504731861198738
635,0.7732283464566929,0.5511811023622047
636,0.7735849056603774,0.550314465408805
637,0.7739403453689168,0.5494505494505495
638,0.7727272727272727,0.54858934169279
639,0.7715179968701096,0.5477308294209703
640,0.7703125,0.546875
641,0.7691107644305772,0.5460218408736349
642,0.7694704049844237,0.5451713395638629
643,0.7682737169517885,0.5443234836702955
644,0.7686335403726708,0.5450310559006211
645,0.7689922480620155,0.5441860465116279
646,0.7678018575851393,0.5433436532507739
647,0.768160741885626,0.5425038639876353
648,0.7669753086419753,0.5416666666666666
649,0.765793528505393,0.5408320493066255
650,0.7661538461538462,0.5415384615384615
651,0.7649769585253456,0.5407066052227343
652,0.7638036809815951,0.5414110429447853
653,0.7626339969372129,0.5405819295558959
654,0.7629969418960245,0.5412844036697247
655,0.7633587786259542,0.5404580152671755
656,0.7637195121951219,0.5396341463414634
657,0.7640791476407914,0.5388127853881278
658,0.7644376899696048,0.5379939209726444
659,0.7647951441578149,0.5371775417298937
660,0.7651515151515151,0.5363636363636364
661,0.7639939485627837,0.5355521936459909
662,0.7643504531722054,0.5362537764350453
663,0.7647058823529411,0.5369532428355958
664,0.7650602409638554,0.536144578313253
665,0.7654135338345864,0.5368421052631579
666,0.7657657657657657,0.536036036036036
667,0.7661169415292354,0.5367316341829086
668,0.7649700598802395,0.5359281437125748
669,0.7653213751868461,0.5351270553064275
670,0.7656716417910447,0.5343283582089552
671,0.7645305514157973,0.533532041728763
672,0.7648809523809523,0.5327380952380952
673,0.7652303120356612,0.5334323922734027
674,0.7655786350148368,0.5326409495548962
675,0.7659259259259259,0.5333333333333333
676,0.7662721893491125,0.5325443786982249
677,0.7666174298375185,0.5332348596750369
678,0.7669616519174042,0.532448377581121
679,0.7658321060382917,0.5316642120765832
680,0.7661764705882353,0.5323529411764706
681,0.7665198237885462,0.5330396475770925
682,0.7668621700879765,0.532258064516129
683,0.767203513909224,0.5329428989751098
684,0.7675438596491229,0.533625730994152
685,0.7678832116788321,0.5343065693430656
686,0.7667638483965015,0.5335276967930029
687,0.7671033478893741,0.5342066957787481
688,0.7674418604651163,0.5334302325581395
689,0.7677793904208998,0.532656023222061
690,0.7681159420289855,0.5318840579710145
691,0.768451519536903,0.532561505065123
692,0.7673410404624278,0.5317919075144508
693,0.7676767676767676,0.5324675324675324
694,0.7665706051873199,0.531700288184438
695,0.7654676258992805,0.5309352517985612
696,0.7658045977011494,0.5316091954022989
697,0.7647058823529411,0.5308464849354376
698,0.7636103151862464,0.5300859598853869
699,0.7639484978540773,0.530758226037196
700,0.7642857142857142,0.53
701,0.7646219686162625,0.5306704707560628
702,0.7649572649572649,0.5299145299145299
703,0.7652916073968705,0.5305832147937412
704,0.765625,0.5298295454545454
705,0.7659574468085106,0.5290780141843971
706,0.7662889518413598,0.5283286118980169
707,0.7652050919377652,0.5275813295615276
708,0.7655367231638418,0.5268361581920904
709,0.765867418899859,0.5275035260930888
710,0.7661971830985915,0.5267605633802817
711,0.7651195499296765,0.5260196905766527
712,0.7654494382022472,0.5252808988764045
713,0.7657784011220197,0.5245441795231417
714,0.7661064425770309,0.5252100840336135
715,0.7664335664335664,0.5258741258741259
716,0.7667597765363129,0.5251396648044693
717,0.7670850767085077,0.5258019525801952
718,0.7674094707520891,0.5264623955431755
719,0.7677329624478443,0.5257301808066759
720,0.7680555555555556,0.5263888888888889
721,0.7669902912621359,0.5256588072122053
722,0.7673130193905817,0.5263157894736842
723,0.7676348547717843,0.5255878284923928
724,0.7679558011049724,0.5262430939226519
725,0.7682758620689655,0.5255172413793103
