dataset,sample_index,stream_step,progress_ratio,rolling_clip_acc,rolling_tda_acc,rolling_freetta_acc,rolling_clip_confidence,rolling_tda_confidence,rolling_freetta_confidence,rolling_clip_entropy,rolling_tda_entropy,rolling_freetta_entropy,rolling_tda_vs_clip,rolling_freetta_vs_clip,rolling_freetta_vs_tda
eurosat,11,11,0.0014814814814814814,0.6666666666666666,0.5833333333333334,0.75,0.1027544637521108,0.8609191377957662,0.10331669077277184,2.3023643493652344,0.43055929887486855,2.302274505297343,-0.08333333333333326,0.08333333333333337,0.16666666666666663
eurosat,12,12,0.0016049382716049382,0.6153846153846154,0.5384615384615384,0.7692307692307693,0.1026203976227687,0.8688948842195364,0.10314185573504521,2.302379002937904,0.41329037820553194,2.3022952446570764,-0.07692307692307698,0.15384615384615385,0.23076923076923084
eurosat,13,13,0.0017283950617283952,0.6428571428571429,0.5714285714285714,0.7857142857142857,0.10256855030144964,0.8769493656499046,0.10308696436030525,2.3023834228515625,0.3910963052996002,2.302302190235683,-0.07142857142857151,0.1428571428571428,0.2142857142857143
eurosat,14,14,0.001851851851851852,0.6,0.5333333333333333,0.7333333333333333,0.10250096966822943,0.8544472853342692,0.10301405092080435,2.30239102045695,0.4428675916647383,2.302312723795573,-0.06666666666666665,0.1333333333333333,0.19999999999999996
eurosat,15,15,0.0019753086419753087,0.625,0.5625,0.75,0.10259328223764896,0.8635355681180954,0.10312798572704196,2.3023775666952133,0.41528680332521617,2.3022948056459427,-0.0625,0.125,0.1875
eurosat,16,16,0.0020987654320987655,0.6470588235294118,0.5882352941176471,0.7647058823529411,0.10268062528441935,0.8715582665275124,0.10323520574499578,2.302367603077608,0.390912684637656,2.3022811272565056,-0.05882352941176472,0.11764705882352933,0.17647058823529405
eurosat,17,17,0.0022222222222222222,0.6111111111111112,0.5555555555555556,0.7222222222222222,0.10262248002820545,0.8661609888076782,0.10315422672364447,2.3023766544130115,0.41293418177034863,2.302294611930847,-0.05555555555555558,0.11111111111111105,0.16666666666666663
eurosat,18,18,0.002345679012345679,0.5789473684210527,0.5263157894736842,0.6842105263157895,0.10255042659608941,0.872714240300028,0.10304777363413259,2.302384903556422,0.3948288753760464,2.302306815197593,-0.052631578947368474,0.10526315789473684,0.1578947368421053
eurosat,19,19,0.0024691358024691358,0.6,0.55,0.7,0.10257548317313195,0.8745565325021744,0.10308399349451065,2.302384614944458,0.3977821757769561,2.3023063063621523,-0.04999999999999993,0.09999999999999998,0.1499999999999999
eurosat,20,20,0.0025925925925925925,0.6190476190476191,0.5714285714285714,0.7142857142857143,0.10254947415419988,0.8764271878060841,0.10305857090722947,2.3023881231035506,0.39569046576590544,2.3023116134461903,-0.04761904761904767,0.09523809523809523,0.1428571428571429
eurosat,21,21,0.0027160493827160493,0.5909090909090909,0.5454545454545454,0.6818181818181818,0.10250108147209341,0.8555966344746676,0.10298873551867226,2.3023922009901567,0.4369063233223807,2.30231791192835,-0.045454545454545525,0.09090909090909083,0.13636363636363635
eurosat,22,22,0.002839506172839506,0.5652173913043478,0.5217391304347826,0.6521739130434783,0.10246350292278372,0.8611248498377593,0.10292819693036702,2.302399780439294,0.42311149784844654,2.302328638408495,-0.04347826086956519,0.08695652173913049,0.13043478260869568
eurosat,23,23,0.002962962962962963,0.5833333333333334,0.5416666666666666,0.6666666666666666,0.10249384896208842,0.8661571939786276,0.10296974144876003,2.302397310733795,0.41035145969241665,2.3023250798384347,-0.04166666666666674,0.08333333333333326,0.125
eurosat,24,24,0.0030864197530864196,0.6,0.56,0.68,0.10249076664447784,0.8709609866142273,0.10297053545713425,2.302393856048584,0.39717413736390883,2.302320890426636,-0.039999999999999925,0.08000000000000007,0.12
eurosat,25,25,0.0032098765432098763,0.5769230769230769,0.5384615384615384,0.6923076923076923,0.10241985664917873,0.8684027745173528,0.1028785974933551,2.302400754048274,0.41422309853526085,2.302330393057603,-0.038461538461538436,0.11538461538461542,0.15384615384615385
