dataset,sample_index,stream_step,progress_ratio,rolling_clip_acc,rolling_tda_acc,rolling_freetta_acc,rolling_clip_confidence,rolling_tda_confidence,rolling_freetta_confidence,rolling_clip_entropy,rolling_tda_entropy,rolling_freetta_entropy,rolling_tda_vs_clip,rolling_freetta_vs_clip,rolling_freetta_vs_tda
pets,22,22,0.006268738075769964,0.8260869565217391,0.8260869565217391,0.9130434782608695,0.0307616566348335,0.9311507085095281,0.9076767447202102,3.609455626943837,0.25551263073778147,0.22881291415188057,0.0,0.08695652173913038,0.08695652173913038
pets,23,23,0.006541291905151268,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.03076920611783862,0.9336912979682287,0.9111371847490469,3.6094578901926675,0.2471941027409533,0.221755147264048,0.0,0.08333333333333326,0.08333333333333326
pets,24,24,0.00681384573453257,0.84,0.84,0.92,0.030791903436183928,0.9363140940666199,0.9146465337276459,3.6094526863098144,0.23758404382388107,0.21325664283009246,0.0,0.08000000000000007,0.08000000000000007
pets,25,25,0.007086399563913873,0.8461538461538461,0.8461538461538461,0.9230769230769231,0.030842954006332617,0.9387232454923483,0.9178436730916684,3.609414439934951,0.2287910444597051,0.20569059210874213,0.0,0.07692307692307698,0.07692307692307698
pets,26,26,0.007358953393295176,0.8518518518518519,0.8518518518518519,0.9259259259259259,0.03088263960348235,0.940970590821019,0.9208202814614331,3.6093966872603804,0.22051989995007817,0.19857516640978348,0.0,0.07407407407407407,0.07407407407407407
pets,27,27,0.007631507222676479,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.030851880620632852,0.9404242890221732,0.9186357036232948,3.6094034569604054,0.22566935916360567,0.2097179046603352,0.0,0.07142857142857151,0.07142857142857151
pets,28,28,0.007904061052057782,0.8620689655172413,0.8620689655172413,0.9310344827586207,0.030864241243950253,0.9424397554890863,0.9213382385928055,3.609408131961165,0.21823275404689224,0.2032691983863358,0.0,0.06896551724137934,0.06896551724137934
pets,29,29,0.008176614881439084,0.8666666666666667,0.8666666666666667,0.9333333333333333,0.030912349311014015,0.944346672296524,0.9239268769820531,3.6093831936518352,0.2110733349099367,0.19677754005145592,0.0,0.06666666666666665,0.06666666666666665
pets,30,30,0.008449168710820387,0.8709677419354839,0.8709677419354839,0.9354838709677419,0.03094392552250816,0.9459879686755519,0.9261703308551542,3.609349912212741,0.20538814908791064,0.191783536204903,0.0,0.06451612903225801,0.06451612903225801
pets,31,31,0.00872172254020169,0.875,0.875,0.9375,0.030974239634815603,0.9476590491831303,0.9284321432933211,3.609334886074066,0.19913368925972463,0.18616651779484528,0.0,0.0625,0.0625
pets,32,32,0.008994276369582993,0.8787878787878788,0.8787878787878788,0.9393939393939394,0.030932144233674713,0.9447374885732477,0.9255866688309293,3.6093614679394346,0.21156598467319837,0.19954454211101896,0.0,0.06060606060606066,0.06060606060606066
pets,33,33,0.009266830198964295,0.8823529411764706,0.8823529411764706,0.9411764705882353,0.03093398313092835,0.9456598250304952,0.9264058987883961,3.6093574551975025,0.2093443947027588,0.20021438150262624,0.0,0.05882352941176472,0.05882352941176472
pets,34,34,0.009539384028345598,0.8571428571428571,0.8571428571428571,0.9428571428571428,0.03090816672359194,0.9425516860825675,0.9121351148400988,3.6093569483075822,0.22110953392776928,0.23372026757237369,0.0,0.08571428571428574,0.08571428571428574
pets,35,35,0.009811937857726901,0.8611111111111112,0.8611111111111112,0.9444444444444444,0.03089171347932683,0.9439684169159995,0.9143954060143895,3.60937852329678,0.21638323168008355,0.22848522746709124,0.0,0.08333333333333326,0.08333333333333326
pets,36,36,0.010084491687108205,0.8648648648648649,0.8648648648648649,0.9459459459459459,0.030891807598842157,0.9448856195888004,0.9153067654854542,3.6093768880173966,0.21379786113676666,0.22838876538161137,0.0,0.08108108108108103,0.08108108108108103
pets,37,37,0.010357045516489506,0.868421052631579,0.868421052631579,0.9473684210526315,0.030923567908374888,0.9463253460432354,0.9175189913887727,3.6093566731402746,0.20828063379725026,0.22253191712048934,0.0,0.07894736842105254,0.07894736842105254
pets,38,38,0.01062959934587081,0.8717948717948718,0.8717948717948718,0.9487179487179487,0.030927517522986118,0.9474785862824856,0.9190939794748257,3.6093457356477394,0.20452547986105157,0.21993290390132758,0.0,0.07692307692307687,0.07692307692307687
pets,39,39,0.010902153175252113,0.875,0.875,0.95,0.03091777632944286,0.9478913351893425,0.9169799692928791,3.6093498706817626,0.20408488060857052,0.2282929204942775,0.0,0.07499999999999996,0.07499999999999996
pets,40,40,0.011174707004633416,0.8780487804878049,0.8780487804878049,0.9512195121951219,0.030936478977886643,0.9491355840752764,0.9189417035114474,3.6093408712526647,0.1993447032965799,0.22321223095769244,0.0,0.07317073170731703,0.07317073170731703
pets,41,41,0.011447260834014717,0.8809523809523809,0.8809523809523809,0.9523809523809523,0.030968459278699897,0.9503460285209474,0.9208656613315854,3.6093259709221974,0.19460619034362026,0.2179579513516122,0.0,0.0714285714285714,0.0714285714285714
pets,42,42,0.01171981466339602,0.8604651162790697,0.8604651162790697,0.9302325581395349,0.03095178756602975,0.9486512417017028,0.9169260810974033,3.609325092892314,0.20043423119526313,0.22861807624576613,0.0,0.06976744186046513,0.06976744186046513
pets,43,43,0.011992368492777324,0.8636363636363636,0.8636363636363636,0.9318181818181818,0.030942971691150557,0.9484149447896264,0.9155956797979095,3.6093223094940186,0.2024784037930658,0.23556844945282632,0.0,0.06818181818181812,0.06818181818181812
pets,44,44,0.012264922322158627,0.8666666666666667,0.8666666666666667,0.9333333333333333,0.03095443584024906,0.949501966105567,0.917318093114429,3.609313816494412,0.19845635880224613,0.23142333233651394,0.0,0.06666666666666665,0.06666666666666665
pets,45,45,0.012537476151539929,0.8695652173913043,0.8695652173913043,0.9347826086956522,0.030938209803855938,0.9465681262638258,0.9111617175133332,3.6093121300572935,0.2077103515279621,0.24797124128267373,0.0,0.0652173913043479,0.0652173913043479
pets,46,46,0.012810029980921232,0.8723404255319149,0.8723404255319149,0.9361702127659575,0.030958142765658968,0.9476792863074769,0.9129177363629036,3.6092995988561754,0.2035163210152569,0.243559121888656,0.0,0.06382978723404253,0.06382978723404253
pets,47,47,0.013082583810302535,0.875,0.875,0.9375,0.030915414332412183,0.9372068444887797,0.9007887405653795,3.609318474928538,0.23552798234959482,0.27331072072774987,0.0,0.0625,0.0625
pets,48,48,0.013355137639683837,0.8775510204081632,0.8775510204081632,0.9387755102040817,0.030946805274912288,0.9384758058859377,0.9027415124737487,3.6092941712359994,0.2308377633595896,0.2682403057673471,0.0,0.061224489795918435,0.061224489795918435
pets,49,49,0.01362769146906514,0.88,0.88,0.94,0.030950068868696688,0.9396032094955444,0.904328727722168,3.6092921781539915,0.22702125535928644,0.2649414131802041,0.0,0.05999999999999994,0.05999999999999994
pets,50,50,0.013900245298446443,0.88,0.88,0.92,0.030932093523442745,0.9281331437826157,0.892868600487709,3.6092907094955446,0.254499507114524,0.28627888240036553,0.0,0.040000000000000036,0.040000000000000036
pets,51,51,0.014172799127827746,0.88,0.88,0.92,0.030957753583788872,0.9281641501188278,0.892816327214241,3.6092714500427245,0.2542492777912412,0.2866355279658455,0.0,0.040000000000000036,0.040000000000000036
pets,52,52,0.014445352957209048,0.88,0.88,0.92,0.030951197370886804,0.9281419438123703,0.8927611738443375,3.609269828796387,0.2544384859944694,0.28706524560926483,0.0,0.040000000000000036,0.040000000000000036
pets,53,53,0.014717906786590351,0.88,0.88,0.92,0.03093233358114958,0.9275326675176621,0.890904968380928,3.6092844247817992,0.2579579441784881,0.29420830067945647,0.0,0.040000000000000036,0.040000000000000036
pets,54,54,0.014990460615971654,0.9,0.9,0.92,0.030958109907805918,0.9355135244131089,0.8906187826395034,3.609280409812927,0.23880691786995156,0.2951507901842706,0.0,0.020000000000000018,0.020000000000000018
pets,55,55,0.015263014445352958,0.9,0.9,0.92,0.031000534892082213,0.9359093505144119,0.8906902974843979,3.609244623184204,0.2363780050049536,0.29473470953060316,0.0,0.020000000000000018,0.020000000000000018
pets,56,56,0.01553556827473426,0.9,0.9,0.92,0.031004146784543992,0.9350616019964219,0.887347611784935,3.6092351150512694,0.2405970806325786,0.3056298103998415,0.0,0.020000000000000018,0.020000000000000018
pets,57,57,0.015808122104115564,0.9,0.9,0.92,0.03103788286447525,0.9352574282884598,0.8874206680059433,3.6092227697372437,0.23917300497414545,0.305103068795288,0.0,0.020000000000000018,0.020000000000000018
pets,58,58,0.016080675933496866,0.9,0.9,0.92,0.031051135919988156,0.9354341584444046,0.8867902082204818,3.609211745262146,0.23830933382036165,0.3081387508253101,0.0,0.020000000000000018,0.020000000000000018
pets,59,59,0.016353229762878167,0.9,0.9,0.92,0.031037761978805065,0.9345755809545517,0.8860410624742507,3.609208273887634,0.24312237955396995,0.312301274422789,0.0,0.020000000000000018,0.020000000000000018
pets,60,60,0.016625783592259472,0.92,0.92,0.94,0.031112278662621975,0.9413584464788437,0.8970350110530854,3.609167218208313,0.21520851850276812,0.2891355096141342,0.0,0.019999999999999907,0.019999999999999907
pets,61,61,0.016898337421640774,0.92,0.92,0.94,0.03109326634556055,0.9412722116708756,0.8968779397010803,3.6091790866851805,0.21584765829087701,0.2902136729413178,0.0,0.019999999999999907,0.019999999999999907
pets,62,62,0.017170891251022075,0.92,0.92,0.94,0.031083818189799786,0.940859106183052,0.8962236166000366,3.609174175262451,0.2182857548625907,0.2936698509508278,0.0,0.019999999999999907,0.019999999999999907
pets,63,63,0.01744344508040338,0.92,0.92,0.94,0.03108222845941782,0.9408200174570084,0.8960561203956604,3.609173016548157,0.2185974470380461,0.2946867732831743,0.0,0.019999999999999907,0.019999999999999907
pets,64,64,0.017715998909784682,0.94,0.94,0.96,0.031159820854663848,0.9442442065477371,0.9079199451208114,3.6091368436813354,0.20283620355126913,0.2684306316950824,0.0,0.020000000000000018,0.020000000000000018
pets,65,65,0.017988552739165987,0.94,0.94,0.96,0.031193806082010268,0.9444306856393814,0.9078786379098892,3.609110379219055,0.2014832371234661,0.2686310630419757,0.0,0.020000000000000018,0.020000000000000018
pets,66,66,0.01826110656854729,0.92,0.92,0.94,0.031195331625640393,0.9456340247392654,0.9046258622407913,3.6091082811355593,0.19622365472314413,0.277533556757262,0.0,0.019999999999999907,0.019999999999999907
pets,67,67,0.01853366039792859,0.92,0.92,0.94,0.031221689991652965,0.9456546241044999,0.9047417384386063,3.609093732833862,0.19603852743923197,0.27678708416991865,0.0,0.019999999999999907,0.019999999999999907
pets,68,68,0.018806214227309895,0.92,0.92,0.94,0.031200769804418087,0.9456141072511673,0.9047320145368576,3.6091079235076906,0.19636862621002366,0.2768837227358017,0.0,0.019999999999999907,0.019999999999999907
pets,69,69,0.019078768056691196,0.92,0.92,0.94,0.03119450468569994,0.9439631587266922,0.9038967305421829,3.609100284576416,0.20382879311509897,0.28118382195592856,0.0,0.019999999999999907,0.019999999999999907
pets,70,70,0.019351321886072498,0.94,0.94,0.94,0.03125129856169224,0.9521027809381485,0.9161055970191956,3.6090778636932375,0.17716767458536198,0.2548687018698547,0.0,0.0,0.0
pets,71,71,0.019623875715453803,0.94,0.94,0.94,0.031239912696182728,0.9515877968072891,0.9158636105060577,3.609076781272888,0.18017333341122138,0.2565378875809256,0.0,0.0,0.0
pets,72,72,0.019896429544835104,0.94,0.94,0.94,0.031196339018642903,0.9511066263914109,0.9151600813865661,3.6091046476364137,0.18326451592089144,0.2600939649774227,0.0,0.0,0.0
pets,73,73,0.02016898337421641,0.94,0.94,0.94,0.031216606721282004,0.951181008219719,0.9151325869560242,3.6090894174575805,0.18276724297495092,0.2601581439806614,0.0,0.0,0.0
pets,74,74,0.02044153720359771,0.94,0.94,0.94,0.031224354356527328,0.9511690813302994,0.9151266920566559,3.609080629348755,0.1828769231768092,0.2602227897255216,0.0,0.0,0.0
pets,75,75,0.020714091032979012,0.94,0.94,0.94,0.03120690070092678,0.9485279005765915,0.9135486721992493,3.6090801572799682,0.19163786357210483,0.2667510208545718,0.0,0.0,0.0
pets,76,76,0.020986644862360317,0.94,0.94,0.94,0.031181847862899303,0.9478861409425735,0.9131707429885865,3.6090904235839845,0.19564224604459013,0.2691976120194886,0.0,0.0,0.0
pets,77,77,0.02125919869174162,0.94,0.94,0.94,0.031220608241856098,0.9490619772672653,0.9158447778224945,3.6090677213668823,0.19003459293337074,0.25986972092301586,0.0,0.0,0.0
pets,78,78,0.02153175252112292,0.94,0.94,0.94,0.031228482499718668,0.9490342646837234,0.9158547902107239,3.6090598058700563,0.19024918897019233,0.2598075471317861,0.0,0.0,0.0
pets,79,79,0.021804306350504225,0.94,0.94,0.94,0.031209439262747763,0.9489618474245072,0.9157527279853821,3.6090733671188353,0.19078424566367175,0.26043208921910266,0.0,0.0,0.0
pets,80,80,0.022076860179885527,0.94,0.94,0.94,0.031210698559880255,0.9490133613348007,0.9158623898029328,3.609082269668579,0.19044363849738147,0.25978330039069986,0.0,0.0,0.0
pets,81,81,0.022349414009266832,0.94,0.94,0.94,0.031211203336715697,0.9490011435747147,0.915856282711029,3.6090827798843383,0.19055009514035193,0.2598285558691714,0.0,0.0,0.0
pets,82,82,0.022621967838648133,0.94,0.94,0.94,0.031230261735618114,0.9501604861021042,0.9181399047374725,3.60906831741333,0.18619124919117894,0.25254955618293023,0.0,0.0,0.0
pets,83,83,0.022894521668029435,0.94,0.94,0.94,0.03125833176076412,0.9506130856275559,0.9190570759773254,3.609042077064514,0.1836936333955964,0.24823900650837458,0.0,0.0,0.0
pets,84,84,0.02316707549741074,0.96,0.96,0.94,0.03130428973585367,0.9538409990072251,0.9304928696155548,3.609027400016785,0.1715451550850412,0.2209995707089547,0.0,-0.020000000000000018,-0.020000000000000018
pets,85,85,0.02343962932679204,0.96,0.96,0.94,0.03133284639567137,0.9538503938913345,0.9305496048927308,3.6090031385421755,0.17131758447678294,0.22064407094963825,0.0,-0.020000000000000018,-0.020000000000000018
pets,86,86,0.023712183156173343,0.96,0.94,0.94,0.031304811537265775,0.9442648857831955,0.9177555871009827,3.609008731842041,0.19605633806379047,0.2511254303122405,-0.020000000000000018,-0.020000000000000018,0.0
pets,87,87,0.023984736985554648,0.96,0.94,0.94,0.03130380637943744,0.9441843956708909,0.9176380276679993,3.60900764465332,0.19661433963046876,0.2518551755289081,-0.020000000000000018,-0.020000000000000018,0.0
pets,88,88,0.02425729081493595,0.96,0.94,0.94,0.03131015237420797,0.944310936331749,0.9180189144611358,3.6090155601501466,0.19578725354687776,0.24976480353274383,-0.020000000000000018,-0.020000000000000018,0.0
pets,89,89,0.024529844644317254,0.96,0.94,0.94,0.03135601785033941,0.9450307816267014,0.9213269889354706,3.6089932441711428,0.192054395727464,0.23869273828342558,-0.020000000000000018,-0.020000000000000018,0.0
pets,90,90,0.024802398473698556,0.96,0.94,0.94,0.03134125359356403,0.9448320132493973,0.9212055933475495,3.609007248878479,0.19332407390291337,0.23950114650651813,-0.020000000000000018,-0.020000000000000018,0.0
pets,91,91,0.025074952303079857,0.96,0.94,0.94,0.031278969645500185,0.9392390888929367,0.9163789105415344,3.609042043685913,0.2141373949905392,0.256755899512209,-0.020000000000000018,-0.020000000000000018,0.0
pets,92,92,0.025347506132461162,0.98,0.96,0.96,0.03127296954393387,0.9406926780939102,0.9202190554141998,3.6090594720840454,0.21083524581394159,0.24870855065528302,-0.020000000000000018,-0.020000000000000018,0.0
pets,93,93,0.025620059961842464,0.98,0.96,0.96,0.03127550058066845,0.9417657226324081,0.9229515182971955,3.609073438644409,0.20618424546322786,0.2387901362264529,-0.020000000000000018,-0.020000000000000018,0.0
pets,94,94,0.025892613791223765,0.98,0.96,0.96,0.03124990675598383,0.9407096534967423,0.9219921898841857,3.6090939664840698,0.2116931247373577,0.24333647201303393,-0.020000000000000018,-0.020000000000000018,0.0
pets,95,95,0.02616516762060507,0.98,0.96,0.96,0.03127564460039139,0.9441894561052322,0.9290824270248413,3.609086637496948,0.20069708120427093,0.22494248847011478,-0.020000000000000018,-0.020000000000000018,0.0
pets,96,96,0.026437721449986372,0.98,0.96,0.96,0.031248592883348466,0.9419993609189987,0.9281838619709015,3.6091033363342286,0.20893636105931365,0.22922303500119598,-0.020000000000000018,-0.020000000000000018,0.0
pets,97,97,0.026710275279367673,0.98,0.96,0.96,0.03128721721470356,0.9504283970594406,0.9399614995718002,3.609082508087158,0.18395193575299346,0.20304269316140564,-0.020000000000000018,-0.020000000000000018,0.0
pets,98,98,0.02698282910874898,0.98,0.96,0.94,0.031244148276746275,0.9501170498132706,0.9370413106679917,3.6091207885742187,0.18572485544136724,0.2154208396980539,-0.020000000000000018,-0.040000000000000036,-0.020000000000000018
pets,99,99,0.02725538293813028,0.98,0.96,0.94,0.03120744239538908,0.9487899750471115,0.936988200545311,3.60914391040802,0.19169902354828083,0.21574398106429726,-0.020000000000000018,-0.040000000000000036,-0.020000000000000018
pets,100,100,0.027527936767511585,0.98,0.96,0.96,0.031197094693779945,0.9595149052143097,0.9407636904716492,3.609155716896057,0.16858246893039905,0.2052861279854551,-0.020000000000000018,-0.020000000000000018,0.0
pets,101,101,0.027800490596892886,0.98,0.96,0.96,0.031156153716146946,0.9593751192092895,0.9401407516002656,3.609186010360718,0.1695356052124407,0.20801268874201922,-0.020000000000000018,-0.020000000000000018,0.0
pets,102,102,0.028073044426274188,0.98,0.96,0.96,0.031098207756876946,0.958833943605423,0.934616996049881,3.609223837852478,0.1728955240675714,0.2219997471058741,-0.020000000000000018,-0.020000000000000018,0.0
pets,103,103,0.028345598255655493,0.98,0.96,0.96,0.03109013579785824,0.9539612865447998,0.9278936433792114,3.609227666854858,0.18561429993598721,0.23259683365467937,-0.020000000000000018,-0.020000000000000018,0.0
pets,104,104,0.028618152085036794,0.98,0.96,0.96,0.031058103032410144,0.9537261795997619,0.9215259850025177,3.6092448949813845,0.18706460581510329,0.24623779321555048,-0.020000000000000018,-0.020000000000000018,0.0
pets,105,105,0.028890705914418096,0.98,0.96,0.96,0.031010879948735238,0.9533869433403015,0.9190890491008759,3.6092842483520506,0.18916656187153422,0.2558522283891216,-0.020000000000000018,-0.020000000000000018,0.0
pets,106,106,0.0291632597437994,0.98,0.96,0.96,0.030969251058995725,0.9496334683895111,0.9180791997909545,3.6093089103698732,0.2059984686074313,0.2589154791692272,-0.020000000000000018,-0.020000000000000018,0.0
pets,107,107,0.029435813573180702,0.98,0.96,0.96,0.03091836880892515,0.9470058465003968,0.9097236216068267,3.609326663017273,0.2175773510884028,0.27802246242412365,-0.020000000000000018,-0.020000000000000018,0.0
pets,108,108,0.029708367402562007,0.98,0.96,0.96,0.0308642640337348,0.9438102579116822,0.9059661400318145,3.6093649005889894,0.23317779442179018,0.290170876380289,-0.020000000000000018,-0.020000000000000018,0.0
pets,109,109,0.02998092123194331,0.98,0.96,0.96,0.030839970894157888,0.9444951033592224,0.904382370710373,3.6093874740600587,0.2295913528453093,0.2943125125730876,-0.020000000000000018,-0.020000000000000018,0.0
pets,110,110,0.03025347506132461,0.98,0.96,0.96,0.030804707147181035,0.9444567370414734,0.9032737267017364,3.6094209718704224,0.2298766904126387,0.29910821914323604,-0.020000000000000018,-0.020000000000000018,0.0
pets,111,111,0.030526028890705915,0.98,0.96,0.96,0.03076646652072668,0.9440072011947632,0.9009524810314179,3.6094383573532105,0.23290404496598058,0.3071631987357978,-0.020000000000000018,-0.020000000000000018,0.0
pets,112,112,0.030798582720087217,0.98,0.96,0.96,0.030734160244464875,0.943542309999466,0.8961608266830444,3.6094667148590087,0.23503523407387547,0.31923484667786395,-0.020000000000000018,-0.020000000000000018,0.0
pets,113,113,0.03107113654946852,0.98,0.96,0.96,0.030703178644180297,0.9399019742012024,0.8857024288177491,3.6094816446304323,0.24739727260428482,0.3408510272169951,-0.020000000000000018,-0.020000000000000018,0.0
pets,114,114,0.03134369037884982,0.98,0.96,0.96,0.03065626434981823,0.9398341643810272,0.8846378529071808,3.609511375427246,0.24789714704151267,0.3458932075614575,-0.020000000000000018,-0.020000000000000018,0.0
pets,115,115,0.03161624420823113,0.96,0.94,0.94,0.030618302524089813,0.9314550685882569,0.8748807406425476,3.609534740447998,0.26388869757647626,0.36686093181022444,-0.020000000000000018,-0.020000000000000018,0.0
pets,116,116,0.03188879803761243,0.98,0.96,0.96,0.030644496008753776,0.9335027968883515,0.8822821164131165,3.609537811279297,0.25508070054347626,0.34570567547925746,-0.020000000000000018,-0.020000000000000018,0.0
pets,117,117,0.03216135186699373,0.98,0.96,0.96,0.03061361510306597,0.9334935855865478,0.8817935287952423,3.6095604944229125,0.25516496056341564,0.3482099227921572,-0.020000000000000018,-0.020000000000000018,0.0
pets,118,118,0.03243390569637503,0.98,0.96,0.96,0.03059423804283142,0.933519195318222,0.8816927528381348,3.609575457572937,0.2549753477203194,0.34888771864934826,-0.020000000000000018,-0.020000000000000018,0.0
pets,119,119,0.032706459525756335,0.96,0.94,0.94,0.030568538419902324,0.9341733813285827,0.8819299590587616,3.609603362083435,0.2523752750980202,0.34766791108413597,-0.020000000000000018,-0.020000000000000018,0.0
pets,120,120,0.03297901335513764,0.96,0.94,0.94,0.0305310283228755,0.9340212309360504,0.8814288783073425,3.6096264934539795,0.2533079844864551,0.3501393335626926,-0.020000000000000018,-0.020000000000000018,0.0
pets,121,121,0.033251567184518944,0.96,0.94,0.94,0.0305101864784956,0.9340074729919433,0.879560091495514,3.6096415281295777,0.25298165173851883,0.3558444001839962,-0.020000000000000018,-0.020000000000000018,0.0
pets,122,122,0.033524121013900246,0.96,0.94,0.92,0.030483982153236867,0.9252588999271393,0.8676450681686402,3.609648127555847,0.2757581851037685,0.37479462649091144,-0.020000000000000018,-0.039999999999999925,-0.019999999999999907
pets,123,123,0.03379667484328155,0.96,0.94,0.92,0.030440130084753037,0.9247779452800751,0.8655622851848602,3.609675884246826,0.27844565210514705,0.3829145390854683,-0.020000000000000018,-0.039999999999999925,-0.019999999999999907
pets,124,124,0.03406922867266285,0.96,0.94,0.92,0.030407766699790954,0.9246942079067231,0.863941353559494,3.6097004985809327,0.27898561663576404,0.38904785086750054,-0.020000000000000018,-0.039999999999999925,-0.019999999999999907
pets,125,125,0.03434178250204415,0.94,0.92,0.9,0.03037615440785885,0.9250423526763916,0.8634671437740326,3.6097359657287598,0.2778202778811101,0.38960282017826103,-0.019999999999999907,-0.039999999999999925,-0.020000000000000018
pets,126,126,0.03461433633142546,0.94,0.92,0.9,0.03036907736212015,0.9249825954437256,0.8618660652637482,3.6097478342056273,0.27734953917213717,0.39485820700763724,-0.019999999999999907,-0.039999999999999925,-0.020000000000000018
pets,127,127,0.03488689016080676,0.94,0.92,0.9,0.030330925323069094,0.9248768866062165,0.8611082792282104,3.6097820568084718,0.27819663487025537,0.3984204168373253,-0.019999999999999907,-0.039999999999999925,-0.020000000000000018
