dataset,stream_step,progress_ratio,rolling_tda_vs_clip,rolling_freetta_vs_clip,rolling_freetta_vs_tda
dtd,133,0.07074468085106383,0.0,0.03191489361702127,0.03191489361702127
dtd,134,0.07127659574468086,0.0,0.03191489361702132,0.03191489361702132
dtd,135,0.07180851063829788,0.0,0.03191489361702127,0.03191489361702127
dtd,136,0.07234042553191489,0.0,0.03191489361702127,0.03191489361702127
dtd,137,0.07287234042553191,0.0,0.03191489361702127,0.03191489361702127
dtd,138,0.07340425531914893,0.0,0.03191489361702127,0.03191489361702127
dtd,139,0.07393617021276595,0.0,0.03191489361702127,0.03191489361702127
dtd,140,0.07446808510638298,0.0,0.03191489361702127,0.03191489361702127
dtd,141,0.075,0.0,0.03191489361702132,0.03191489361702132
dtd,142,0.07553191489361702,0.0,0.021276595744680882,0.021276595744680882
dtd,143,0.07606382978723404,0.0,0.021276595744680826,0.021276595744680826
dtd,144,0.07659574468085106,0.0,0.021276595744680826,0.021276595744680826
dtd,145,0.07712765957446809,0.0,0.021276595744680882,0.021276595744680882
dtd,146,0.07765957446808511,0.010638297872340441,0.021276595744680882,0.010638297872340441
dtd,147,0.07819148936170213,0.010638297872340441,0.021276595744680882,0.010638297872340441
dtd,148,0.07872340425531915,0.010638297872340441,0.021276595744680826,0.010638297872340385
dtd,149,0.07925531914893617,0.010638297872340385,0.021276595744680826,0.010638297872340441
dtd,150,0.0797872340425532,0.010638297872340441,0.021276595744680826,0.010638297872340385
dtd,151,0.08031914893617022,0.010638297872340385,0.021276595744680882,0.010638297872340496
dtd,152,0.08085106382978724,0.010638297872340496,0.010638297872340496,0.0
dtd,153,0.08138297872340426,0.010638297872340385,0.010638297872340385,0.0
dtd,154,0.08191489361702127,0.010638297872340385,0.010638297872340385,0.0
dtd,155,0.08244680851063829,0.010638297872340496,0.010638297872340496,0.0
dtd,156,0.08297872340425531,0.010638297872340496,0.010638297872340496,0.0
dtd,157,0.08351063829787234,0.010638297872340385,0.010638297872340385,0.0
dtd,158,0.08404255319148936,0.010638297872340496,0.010638297872340496,0.0
dtd,159,0.08457446808510638,0.010638297872340385,0.010638297872340385,0.0
dtd,160,0.0851063829787234,0.010638297872340385,0.010638297872340385,0.0
dtd,161,0.08563829787234042,0.010638297872340385,0.0,-0.010638297872340385
dtd,162,0.08617021276595745,0.010638297872340385,0.0,-0.010638297872340385
dtd,163,0.08670212765957447,0.010638297872340385,0.0,-0.010638297872340385
dtd,164,0.08723404255319149,0.010638297872340496,0.0,-0.010638297872340496
dtd,165,0.08776595744680851,0.010638297872340496,0.0,-0.010638297872340496
dtd,166,0.08829787234042553,0.010638297872340496,0.0,-0.010638297872340496
dtd,167,0.08882978723404256,0.010638297872340496,0.0,-0.010638297872340496
dtd,168,0.08936170212765958,0.010638297872340496,0.0,-0.010638297872340496
dtd,169,0.0898936170212766,0.010638297872340496,0.0,-0.010638297872340496
dtd,170,0.09042553191489362,0.0,0.0,0.0
dtd,171,0.09095744680851064,0.0,0.0,0.0
dtd,172,0.09148936170212765,0.0,0.0,0.0
dtd,173,0.09202127659574467,0.0,0.0,0.0
dtd,174,0.0925531914893617,0.0,0.0,0.0
dtd,175,0.09308510638297872,0.0,0.0,0.0
dtd,176,0.09361702127659574,0.0,0.0,0.0
dtd,177,0.09414893617021276,0.0,0.0,0.0
dtd,178,0.09468085106382979,0.0,0.0,0.0
dtd,179,0.09521276595744681,0.0,0.0,0.0
dtd,180,0.09574468085106383,0.0,0.0,0.0
dtd,181,0.09627659574468085,0.0,0.0,0.0
dtd,182,0.09680851063829787,0.0,0.0,0.0
dtd,183,0.0973404255319149,0.0,0.0,0.0
dtd,184,0.09787234042553192,0.0,0.0,0.0
dtd,185,0.09840425531914894,0.0,0.0,0.0
dtd,186,0.09893617021276596,0.0,0.0,0.0
dtd,187,0.09946808510638298,0.0,0.0,0.0
dtd,188,0.1,0.0,0.0,0.0
dtd,189,0.10053191489361703,0.0,0.0,0.0
dtd,190,0.10106382978723404,0.0,0.0,0.0
dtd,191,0.10159574468085106,0.0,0.0,0.0
dtd,192,0.10212765957446808,0.0,0.0,0.0
dtd,193,0.1026595744680851,0.0,0.0,0.0
dtd,194,0.10319148936170212,0.0,0.0,0.0
dtd,195,0.10372340425531915,0.0,0.0,0.0
dtd,196,0.10425531914893617,0.0,0.0,0.0
dtd,197,0.10478723404255319,0.0,0.0,0.0
dtd,198,0.10531914893617021,0.0,0.0,0.0
dtd,199,0.10585106382978723,0.0,0.0,0.0
dtd,200,0.10638297872340426,0.0,0.0,0.0
dtd,201,0.10691489361702128,0.0,0.0,0.0
dtd,202,0.1074468085106383,0.0,0.0,0.0
dtd,203,0.10797872340425532,0.0,0.0,0.0
dtd,204,0.10851063829787234,0.0,0.0,0.0
dtd,205,0.10904255319148937,0.0,0.0,0.0
dtd,206,0.10957446808510639,0.0,0.0,0.0
dtd,207,0.11010638297872341,0.0,0.0,0.0
dtd,208,0.11063829787234042,0.0,0.0,0.0
dtd,209,0.11117021276595744,0.0,0.0,0.0
dtd,210,0.11170212765957446,0.0,0.0,0.0
dtd,211,0.11223404255319148,0.0,0.0,0.0
dtd,212,0.1127659574468085,0.0,0.0,0.0
dtd,213,0.11329787234042553,0.0,0.0,0.0
dtd,214,0.11382978723404255,0.0,0.0,0.0
dtd,215,0.11436170212765957,0.0,0.0,0.0
dtd,216,0.1148936170212766,0.0,0.0,0.0
dtd,217,0.11542553191489362,0.0,0.0,0.0
dtd,218,0.11595744680851064,0.0,0.0,0.0
dtd,219,0.11648936170212766,0.0,0.0,0.0
dtd,220,0.11702127659574468,0.0,0.0,0.0
dtd,221,0.1175531914893617,0.0,0.0,0.0
dtd,222,0.11808510638297873,0.0,0.0,0.0
dtd,223,0.11861702127659575,0.0,0.0,0.0
dtd,224,0.11914893617021277,0.0,0.0,0.0
dtd,225,0.1196808510638298,0.0,0.0,0.0
dtd,226,0.1202127659574468,0.0,0.0,0.0
dtd,227,0.12074468085106382,0.0,0.0,0.0
dtd,228,0.12127659574468085,0.0,0.0,0.0
dtd,229,0.12180851063829787,0.0,0.0,0.0
dtd,230,0.12234042553191489,0.0,0.0,0.0
dtd,231,0.12287234042553191,0.0,0.0,0.0
dtd,232,0.12340425531914893,0.0,0.0,0.0
dtd,233,0.12393617021276596,0.0,0.0,0.0
dtd,234,0.12446808510638298,0.0,0.0,0.0
dtd,235,0.125,0.0,0.0,0.0
dtd,236,0.125531914893617,0.0,0.0,0.0
dtd,237,0.12606382978723404,0.0,0.0,0.0
dtd,238,0.12659574468085105,0.0,0.0,0.0
dtd,239,0.1271276595744681,0.0,0.0,0.0
dtd,240,0.1276595744680851,0.0,-0.010638297872340496,-0.010638297872340496
dtd,241,0.12819148936170213,0.0,-0.010638297872340496,-0.010638297872340496
dtd,242,0.12872340425531914,0.0,-0.010638297872340496,-0.010638297872340496
dtd,243,0.12925531914893618,0.0,-0.010638297872340496,-0.010638297872340496
dtd,244,0.12978723404255318,0.0,-0.010638297872340496,-0.010638297872340496
dtd,245,0.13031914893617022,0.0,-0.010638297872340496,-0.010638297872340496
dtd,246,0.13085106382978723,0.0,-0.010638297872340496,-0.010638297872340496
dtd,247,0.13138297872340426,-0.010638297872340496,-0.010638297872340496,0.0
dtd,248,0.13191489361702127,-0.010638297872340496,-0.010638297872340496,0.0
dtd,249,0.1324468085106383,-0.010638297872340496,-0.010638297872340496,0.0
dtd,250,0.13297872340425532,-0.010638297872340385,-0.010638297872340385,0.0
dtd,251,0.13351063829787235,-0.010638297872340385,-0.010638297872340385,0.0
dtd,252,0.13404255319148936,-0.010638297872340385,-0.010638297872340385,0.0
dtd,253,0.1345744680851064,-0.010638297872340385,-0.010638297872340385,0.0
dtd,254,0.1351063829787234,-0.010638297872340385,-0.010638297872340385,0.0
dtd,255,0.1356382978723404,-0.010638297872340496,-0.010638297872340496,0.0
dtd,256,0.13617021276595745,-0.010638297872340385,-0.010638297872340385,0.0
dtd,257,0.13670212765957446,-0.010638297872340385,-0.010638297872340385,0.0
dtd,258,0.1372340425531915,-0.010638297872340496,-0.010638297872340496,0.0
dtd,259,0.1377659574468085,-0.010638297872340496,-0.010638297872340496,0.0
dtd,260,0.13829787234042554,-0.010638297872340385,-0.010638297872340385,0.0
dtd,261,0.13882978723404255,-0.010638297872340385,-0.010638297872340385,0.0
dtd,262,0.13936170212765958,-0.010638297872340385,-0.010638297872340385,0.0
dtd,263,0.1398936170212766,-0.010638297872340496,-0.010638297872340496,0.0
dtd,264,0.14042553191489363,-0.010638297872340385,-0.010638297872340385,0.0
dtd,265,0.14095744680851063,-0.010638297872340385,-0.010638297872340385,0.0
dtd,266,0.14148936170212767,-0.010638297872340496,-0.010638297872340496,0.0
dtd,267,0.14202127659574468,-0.010638297872340385,-0.010638297872340385,0.0
dtd,268,0.1425531914893617,-0.010638297872340496,-0.010638297872340496,0.0
dtd,269,0.14308510638297872,-0.010638297872340385,-0.010638297872340385,0.0
dtd,270,0.14361702127659576,-0.010638297872340385,-0.010638297872340385,0.0
dtd,271,0.14414893617021277,-0.010638297872340496,-0.010638297872340496,0.0
dtd,272,0.14468085106382977,-0.010638297872340385,-0.010638297872340385,0.0
dtd,273,0.1452127659574468,-0.010638297872340385,-0.010638297872340385,0.0
dtd,274,0.14574468085106382,-0.010638297872340496,-0.010638297872340496,0.0
dtd,275,0.14627659574468085,-0.010638297872340385,-0.010638297872340385,0.0
dtd,276,0.14680851063829786,-0.010638297872340385,-0.010638297872340385,0.0
dtd,277,0.1473404255319149,-0.010638297872340496,-0.010638297872340496,0.0
dtd,278,0.1478723404255319,-0.010638297872340385,-0.010638297872340385,0.0
dtd,279,0.14840425531914894,-0.010638297872340385,-0.010638297872340385,0.0
dtd,280,0.14893617021276595,-0.010638297872340496,-0.010638297872340496,0.0
dtd,281,0.149468085106383,-0.010638297872340385,-0.010638297872340385,0.0
dtd,282,0.15,-0.010638297872340496,-0.010638297872340496,0.0
dtd,283,0.15053191489361703,-0.010638297872340385,-0.010638297872340385,0.0
dtd,284,0.15106382978723404,-0.010638297872340385,-0.010638297872340385,0.0
dtd,285,0.15159574468085107,-0.010638297872340496,-0.010638297872340496,0.0
dtd,286,0.15212765957446808,-0.010638297872340385,-0.010638297872340385,0.0
dtd,287,0.15265957446808512,-0.010638297872340385,-0.02127659574468077,-0.010638297872340385
dtd,288,0.15319148936170213,0.0,-0.02127659574468077,-0.02127659574468077
dtd,289,0.15372340425531916,0.0,-0.021276595744680882,-0.021276595744680882
dtd,290,0.15425531914893617,0.0,-0.021276595744680882,-0.021276595744680882
dtd,291,0.15478723404255318,0.0,-0.021276595744680882,-0.021276595744680882
dtd,292,0.15531914893617021,0.0,-0.02127659574468077,-0.02127659574468077
dtd,293,0.15585106382978722,0.0,-0.021276595744680882,-0.021276595744680882
dtd,294,0.15638297872340426,0.0,-0.021276595744680882,-0.021276595744680882
dtd,295,0.15691489361702127,0.0,-0.021276595744680882,-0.021276595744680882
dtd,296,0.1574468085106383,0.0,-0.021276595744680882,-0.021276595744680882
dtd,297,0.1579787234042553,0.0,-0.021276595744680882,-0.021276595744680882
dtd,298,0.15851063829787235,0.0,-0.021276595744680882,-0.021276595744680882
dtd,299,0.15904255319148936,0.0,-0.021276595744680882,-0.021276595744680882
dtd,300,0.1595744680851064,0.0,-0.021276595744680882,-0.021276595744680882
dtd,301,0.1601063829787234,0.0,-0.02127659574468077,-0.02127659574468077
dtd,302,0.16063829787234044,0.0,-0.02127659574468077,-0.02127659574468077
dtd,303,0.16117021276595744,0.0,-0.02127659574468077,-0.02127659574468077
dtd,304,0.16170212765957448,0.0,-0.02127659574468077,-0.02127659574468077
dtd,305,0.1622340425531915,0.0,-0.021276595744680882,-0.021276595744680882
dtd,306,0.16276595744680852,0.0,-0.021276595744680882,-0.021276595744680882
dtd,307,0.16329787234042553,0.0,-0.021276595744680882,-0.021276595744680882
dtd,308,0.16382978723404254,0.0,-0.02127659574468077,-0.02127659574468077
dtd,309,0.16436170212765958,0.0,-0.021276595744680882,-0.021276595744680882
dtd,310,0.16489361702127658,0.0,-0.021276595744680882,-0.021276595744680882
dtd,311,0.16542553191489362,0.0,-0.02127659574468077,-0.02127659574468077
dtd,312,0.16595744680851063,0.0,-0.02127659574468077,-0.02127659574468077
dtd,313,0.16648936170212766,0.0,-0.021276595744680882,-0.021276595744680882
dtd,314,0.16702127659574467,0.0,-0.021276595744680882,-0.021276595744680882
dtd,315,0.1675531914893617,0.0,-0.021276595744680882,-0.021276595744680882
dtd,316,0.16808510638297872,0.0,-0.021276595744680882,-0.021276595744680882
dtd,317,0.16861702127659575,0.0,-0.021276595744680882,-0.021276595744680882
dtd,318,0.16914893617021276,0.0,-0.021276595744680882,-0.021276595744680882
dtd,319,0.1696808510638298,0.0,-0.021276595744680882,-0.021276595744680882
dtd,320,0.1702127659574468,0.0,-0.021276595744680882,-0.021276595744680882
dtd,321,0.17074468085106384,0.0,-0.021276595744680882,-0.021276595744680882
dtd,322,0.17127659574468085,0.0,-0.021276595744680882,-0.021276595744680882
dtd,323,0.17180851063829788,0.0,-0.02127659574468077,-0.02127659574468077
dtd,324,0.1723404255319149,0.0,-0.03191489361702127,-0.03191489361702127
dtd,325,0.17287234042553193,0.0,-0.03191489361702127,-0.03191489361702127
dtd,326,0.17340425531914894,0.0,-0.03191489361702138,-0.03191489361702138
dtd,327,0.17393617021276594,0.0,-0.021276595744680882,-0.021276595744680882
dtd,328,0.17446808510638298,0.0,-0.03191489361702127,-0.03191489361702127
dtd,329,0.175,0.0,-0.03191489361702127,-0.03191489361702127
dtd,330,0.17553191489361702,0.0,-0.03191489361702127,-0.03191489361702127
dtd,331,0.17606382978723403,0.0,-0.03191489361702127,-0.03191489361702127
dtd,332,0.17659574468085107,0.0,-0.03191489361702127,-0.03191489361702127
dtd,333,0.17712765957446808,0.0,-0.03191489361702127,-0.03191489361702127
dtd,334,0.1776595744680851,0.0,-0.021276595744680882,-0.021276595744680882
dtd,335,0.17819148936170212,0.0,-0.021276595744680882,-0.021276595744680882
dtd,336,0.17872340425531916,0.0,-0.02127659574468077,-0.02127659574468077
dtd,337,0.17925531914893617,0.0,-0.021276595744680882,-0.021276595744680882
dtd,338,0.1797872340425532,0.0,-0.021276595744680882,-0.021276595744680882
dtd,339,0.1803191489361702,0.0,-0.02127659574468077,-0.02127659574468077
dtd,340,0.18085106382978725,0.0,-0.021276595744680882,-0.021276595744680882
dtd,341,0.18138297872340425,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,342,0.1819148936170213,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,343,0.1824468085106383,0.010638297872340496,-0.021276595744680882,-0.03191489361702138
dtd,344,0.1829787234042553,0.010638297872340496,-0.021276595744680882,-0.03191489361702138
dtd,345,0.18351063829787234,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,346,0.18404255319148935,0.010638297872340496,-0.02127659574468077,-0.03191489361702127
dtd,347,0.18457446808510639,0.010638297872340496,-0.02127659574468077,-0.03191489361702127
dtd,348,0.1851063829787234,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,349,0.18563829787234043,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,350,0.18617021276595744,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,351,0.18670212765957447,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,352,0.18723404255319148,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,353,0.18776595744680852,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,354,0.18829787234042553,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,355,0.18882978723404256,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,356,0.18936170212765957,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,357,0.1898936170212766,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,358,0.19042553191489361,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,359,0.19095744680851065,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,360,0.19148936170212766,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,361,0.1920212765957447,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,362,0.1925531914893617,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,363,0.1930851063829787,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,364,0.19361702127659575,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,365,0.19414893617021275,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,366,0.1946808510638298,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,367,0.1952127659574468,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,368,0.19574468085106383,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,369,0.19627659574468084,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,370,0.19680851063829788,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,371,0.1973404255319149,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,372,0.19787234042553192,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,373,0.19840425531914893,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,374,0.19893617021276597,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,375,0.19946808510638298,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,376,0.2,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,377,0.20053191489361702,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,378,0.20106382978723406,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,379,0.20159574468085106,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,380,0.20212765957446807,0.010638297872340385,-0.021276595744680882,-0.03191489361702127
dtd,381,0.2026595744680851,0.010638297872340385,-0.010638297872340496,-0.021276595744680882
dtd,382,0.20319148936170212,0.0,-0.010638297872340385,-0.010638297872340385
dtd,383,0.20372340425531915,0.0,-0.010638297872340385,-0.010638297872340385
dtd,384,0.20425531914893616,0.0,-0.010638297872340385,-0.010638297872340385
dtd,385,0.2047872340425532,0.0,-0.010638297872340385,-0.010638297872340385
dtd,386,0.2053191489361702,0.0,-0.010638297872340385,-0.010638297872340385
dtd,387,0.20585106382978724,0.010638297872340385,-0.010638297872340385,-0.02127659574468077
dtd,388,0.20638297872340425,0.010638297872340385,-0.010638297872340385,-0.02127659574468077
dtd,389,0.20691489361702128,0.010638297872340385,-0.010638297872340385,-0.02127659574468077
dtd,390,0.2074468085106383,0.010638297872340496,-0.010638297872340385,-0.021276595744680882
dtd,391,0.20797872340425533,0.010638297872340496,-0.010638297872340385,-0.021276595744680882
dtd,392,0.20851063829787234,0.010638297872340496,-0.010638297872340385,-0.021276595744680882
dtd,393,0.20904255319148937,0.010638297872340496,-0.010638297872340385,-0.021276595744680882
dtd,394,0.20957446808510638,0.010638297872340496,-0.010638297872340385,-0.021276595744680882
dtd,395,0.21010638297872342,0.010638297872340385,-0.010638297872340496,-0.021276595744680882
dtd,396,0.21063829787234042,0.010638297872340385,-0.010638297872340496,-0.021276595744680882
dtd,397,0.21117021276595746,0.010638297872340385,-0.010638297872340496,-0.021276595744680882
dtd,398,0.21170212765957447,0.010638297872340385,-0.010638297872340496,-0.021276595744680882
dtd,399,0.21223404255319148,0.010638297872340385,-0.010638297872340496,-0.021276595744680882
dtd,400,0.2127659574468085,0.010638297872340385,-0.010638297872340496,-0.021276595744680882
dtd,401,0.21329787234042552,0.010638297872340496,-0.010638297872340385,-0.021276595744680882
dtd,402,0.21382978723404256,0.010638297872340385,-0.010638297872340496,-0.021276595744680882
dtd,403,0.21436170212765956,0.010638297872340385,-0.010638297872340496,-0.021276595744680882
dtd,404,0.2148936170212766,0.010638297872340385,-0.010638297872340496,-0.021276595744680882
dtd,405,0.2154255319148936,0.010638297872340385,-0.010638297872340496,-0.021276595744680882
dtd,406,0.21595744680851064,0.010638297872340496,-0.010638297872340385,-0.021276595744680882
dtd,407,0.21648936170212765,0.010638297872340385,-0.010638297872340496,-0.021276595744680882
dtd,408,0.2170212765957447,0.010638297872340496,-0.010638297872340385,-0.021276595744680882
dtd,409,0.2175531914893617,0.010638297872340385,-0.010638297872340385,-0.02127659574468077
dtd,410,0.21808510638297873,0.010638297872340385,-0.010638297872340496,-0.021276595744680882
dtd,411,0.21861702127659574,0.010638297872340496,-0.010638297872340385,-0.021276595744680882
dtd,412,0.21914893617021278,0.010638297872340385,-0.010638297872340385,-0.02127659574468077
dtd,413,0.21968085106382979,0.010638297872340385,-0.010638297872340385,-0.02127659574468077
dtd,414,0.22021276595744682,0.010638297872340385,0.0,-0.010638297872340385
dtd,415,0.22074468085106383,0.010638297872340496,0.0,-0.010638297872340496
dtd,416,0.22127659574468084,0.010638297872340385,0.0,-0.010638297872340385
dtd,417,0.22180851063829787,0.010638297872340385,0.0,-0.010638297872340385
dtd,418,0.22234042553191488,0.010638297872340496,0.010638297872340496,0.0
dtd,419,0.22287234042553192,0.010638297872340496,0.010638297872340496,0.0
dtd,420,0.22340425531914893,0.010638297872340496,0.010638297872340496,0.0
dtd,421,0.22393617021276596,0.010638297872340496,0.010638297872340496,0.0
